,first,second,first_index,second_index,C1,N1,E1,C2,N2,E2,dist
763,"Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.",Your greatest need is to nurture and mother someone or ones.,9,26,0.04305610380334902,0.9199093745590068,0.03703456242695464,0.0015527937862798086,0.9974436112758908,0.0010036199121719312,0.4994974096372736
764,"Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.",You often appear irrational to others because you can't always explain the reason or source of your feelings.,9,27,0.0010863673164024565,0.9951105831555896,0.0038031081690319906,0.0013735694057544208,0.9975382637838728,0.0010880667147538672,0.4994552182926067
765,"Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.",Anyone who lives with you must accept your ups and downs and appreciate your need for times of withdrawal.,9,28,0.10941720678351977,0.8865645138579766,0.0040182314377914825,0.0017908675309479755,0.9973175804218808,0.0008917807694085437,0.4995533097544065
766,"Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.",You are also very sympathetic and understand the unspoken feelings and needs of others.,9,29,0.22060450034466575,0.7777603676565481,0.001635075710254801,0.00761894662534983,0.9917945804928204,0.0005866733167774693,0.4997044113265314
767,"Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.",You take slights very personally.,9,30,0.0018364200120195235,0.7460093472944465,0.2521543099268968,0.0010874795569513391,0.9976001019309072,0.0013124677463624448,0.4993430517413619
768,"Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.","though you may forgive a mistake by a friend or loved one , you never forget it.",9,31,0.13501342158335666,0.8584187620561077,0.006567810993340547,0.0016497277192122836,0.9972681236077882,0.001082318263914642,0.4994579467196481
769,"Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.",Security is very important to you.,9,32,0.006677747478248906,0.947890406905921,0.045431811712569464,0.001596035915252774,0.9974022333527698,0.0010017662363574196,0.4994983161942612
770,"Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.",you look for it in home.,9,33,0.16885375626641871,0.651184368257206,0.1799618911809549,0.001514395811651335,0.997491649868548,0.0009938917550732533,0.4995023003771005
771,"Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.",you look for it in family.,9,34,0.4645130094506466,0.469012949136496,0.06647401392599413,0.001636713046038321,0.9974464649890352,0.0009167772082833508,0.4995408598947085
772,"Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.",you look for it in life.,9,35,0.05993787392965835,0.5034821314937885,0.4365799536796777,0.0014451788824153798,0.9974978332218004,0.0010570482820930146,0.4994707109735917
773,"Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.",Your senses and emotions are quite strong.,9,36,0.0034295757347191486,0.8036348443119599,0.19293573207666825,0.0013766840341300922,0.9975025896734616,0.001120980061003723,0.4994387374307109
774,"Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.",it would be wise for you to listen to your intuitive side as you can be quite psychic.,9,37,0.018337533942980745,0.9783255284181736,0.003336963760389849,0.0016747565633776864,0.9974312452799424,0.0008938365914055727,0.49955233189687565
775,"Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.",You are very tenacious.,9,38,0.006499482785573338,0.7455189637965208,0.24798160329569474,0.0012195081337446135,0.9976609924672164,0.0011195852848114765,0.49943952390056917
776,"Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.",you do not give up or let go of things or people easily.,9,39,0.004235360611537365,0.6028051836855447,0.3929595287683439,0.0013677825352670179,0.997580123033468,0.0010521703846891003,0.4994731942920213
777,"Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.",Your mother is/was a strong influence for good or ill in your life.,9,40,0.018737442157810192,0.9742586437427676,0.007003967963710145,0.0014327001356024822,0.997571560771336,0.0009955063041156428,0.49950153257756075
778,"Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.",You are basically an introvert.,9,41,0.017385532730496492,0.9746696361357842,0.007944839070198904,0.001582488462275483,0.997389867869812,0.0010275768563406103,0.49948539718442997
779,"Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.",You will do whatever it takes to protect and defend your family or loved ones.,9,42,0.7457255327640921,0.24828840699250296,0.005986122500970744,0.0016855087565764964,0.997408416151738,0.0009062476640648514,0.4995461112127708
780,"Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.",You tend to be a pack-rat because everything has an emotional memory behind it.,9,43,0.09795772221959163,0.8701490358381991,0.031893158477127016,0.0013863598761911515,0.9976129457191224,0.0010004114991837892,0.4994990996805958
781,"Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.",you find security in all those memories.,9,44,0.7287814002181542,0.2676786379491001,0.0035398732412063555,0.0035587150796092507,0.9957779618647749,0.0006635221366019192,0.4996670541385243
782,"Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.",Nothing or no one is ever gone if they leave their memory behind.,9,45,0.9836353831429436,0.0146108584768158,0.0017538481293667759,0.0016786598024620993,0.9973993797661728,0.0009218226774633107,0.4995383135832401
783,"Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.","Thus, you can become quite possessive.",9,46,0.000980871878065708,0.843088868581199,0.15593032822874564,0.0009933089988263934,0.9976557595407828,0.001350782907897172,0.4993239369060656
784,"Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.","You have the memory of an elephant, but you must learn to forgive and forget past hurts.",9,47,0.12565881094103593,0.8703837043931337,0.003957481632008313,0.0015230773782345796,0.9975520581152646,0.0009250868963695241,0.4995367510909032
785,"Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.","If you have Mercury in Gemini, you have an extremely adaptable, energetic, active, alert, curious, and versatile mind.",9,48,0.11315585395771187,0.6177000616833338,0.2691440065529888,0.0015688569982489806,0.9974973575778816,0.0009335778468098463,0.49953247750360785
786,"Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.","You seek knowledge, either through reading or conversation, or through travel and talking with the new people you constantly meet.",9,49,0.06751641655775922,0.9296092947142228,0.002874352759341885,0.0016872722215067759,0.9974008065584506,0.0009117176187067477,0.499543370639641
787,"Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.",You have so much nervous energy that this can sometimes cause great stress which must find an appropriate release.,9,50,0.0018181052978486453,0.9963944741012114,0.0017873177586602207,0.003388084832975511,0.9958235460057244,0.0007882631948924071,0.49910471330310985
788,"Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.",Exercise is a good way to release this tension.,9,51,0.003093848833467193,0.9961930444706942,0.0007132450004760178,0.0017830657880389344,0.9973347006597362,0.0008823571209726994,0.49955803343867194
789,"Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.","You are clever, witty, and always have a joke or comeback ready for any situation.",9,52,0.8574308088091043,0.13955255934966782,0.003016534676676157,0.0018600173627627134,0.9972928517082577,0.000847128242943775,0.49957564657264547
790,"Sometimes, though, this can make relationships sour as you often turn your critical eye on the one you love and the things they do.",You love being involved in multiple things at once and this may be a problem – too may irons in the fire at the same time.,9,53,0.006063478637384128,0.8772999354199456,0.11663663126358563,0.0015267319379151133,0.9950897051236964,0.003383528775350889,0.49830564873424893
